id,company,companySlug,title,roleCategory,country,location,isRemote,isInternship,datePostedUtc,firstDiscoveredAtUtc,lastVerifiedAtUtc,scoutJobUrl,sourceUrl
a285c93f-24b8-4332-964a-f7ae2b8a04dd,Zoom,zoom,DevOps Engineer,SoftwareEngineeringExtensive,Remote,Remote,True,False,,2026-06-26T05:37:39.689392Z,2026-06-26T05:37:39.689392Z,https://www.scoutjob.me/jobs/zoom-devops-engineer-devops-engineer-india-1c1eaa0e-ccac-4f39-9677-6aaa27f45d04,https://careers.zoom.us/jobs/devops-engineer-india-1c1eaa0e-ccac-4f39-9677-6aaa27f45d04
4e857c45-ca58-4f1d-a5c4-0fd28a9a637d,JPMorgan Chase,jpmorgan,"Software Engineer II - Backend Python, AIML",SoftwareEngineering,India,India,False,False,,2026-06-26T05:35:12.205269Z,2026-06-26T05:35:12.205269Z,https://www.scoutjob.me/jobs/jpmorgan-software-engineer-ii-backend-python-aiml-210710723,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210710723
511ea11d-8b67-4e18-b0d1-106c2f14645b,AMD,amd,DFT Engineer (ATPG/Scan Insertion),HardwareEngineering,India,India,False,False,,2026-06-26T05:32:35.949186Z,2026-06-26T05:32:35.949186Z,https://www.scoutjob.me/jobs/amd-dft-engineer-atpg-scan-insertion-86496,https://careers.amd.com/careers-home/jobs/86496
e6bb8758-a967-43c5-90e9-c2100bd8bb75,American Express,americanexpress,Senior Analyst-Risk Management,SeniorAnalyst,India,India,False,False,,2026-06-26T05:32:16.670524Z,2026-06-26T05:32:16.670524Z,https://www.scoutjob.me/jobs/americanexpress-senior-analyst-risk-management-26010295,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26010295
685875a1-e3db-4696-ac32-608bf45b6e54,American Express,americanexpress,Analyst-Compliance,Analyst,India,India,False,False,,2026-06-26T05:32:16.658485Z,2026-06-26T05:32:16.658485Z,https://www.scoutjob.me/jobs/americanexpress-analyst-compliance-26010094,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26010094
b846c65c-fe9e-4dbd-b494-43a0b4bb0ef5,American Express,americanexpress,Senior Analyst-Data Science,SeniorAnalyst,India,India,False,False,,2026-06-26T05:11:19.752973Z,2026-06-26T05:11:19.752973Z,https://www.scoutjob.me/jobs/americanexpress-senior-analyst-data-science-26010296,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26010296
23b3dde6-68c0-41e7-b989-337e9ad274cf,American Express,americanexpress,Analyst-Data Analytics,Analyst,India,India,False,False,,2026-06-26T05:11:19.699969Z,2026-06-26T05:11:19.699969Z,https://www.scoutjob.me/jobs/americanexpress-analyst-data-analytics-26007752,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26007752
d6b77902-f19a-4b08-a5ef-95da042c63f5,Amazon,amazon,"PQ Software Development Engineer, FTV System Engineering Team",SoftwareEngineering,China,China,False,False,,2026-06-26T05:01:01.402843Z,2026-06-26T05:01:01.402843Z,https://www.scoutjob.me/jobs/amazon-pq-software-development-engineer-ftv-system-engineering-team-5a380094-5b43-4f4f-8795-1c972a99e1a4,https://www.amazon.jobs/en/jobs/10459530/pq-software-development-engineer-ftv-system-engineering-team
a89bb028-2e4d-40d3-843c-9e60af9863ab,American Express,americanexpress,Senior Analyst - SBS Marketing Strategy & GTM,SeniorAnalyst,United States,United States,False,False,,2026-06-26T04:07:39.439856Z,2026-06-26T04:07:39.439856Z,https://www.scoutjob.me/jobs/americanexpress-senior-analyst-sbs-marketing-strategy-gtm-26010116,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26010116
3f4ade36-7c95-45de-ae3d-d1ecaf2fd498,JPMorgan Chase,jpmorgan,Applied AIML Data Scientist Lead - Vice President,SeniorDataAiMl,United States,United States,False,False,,2026-06-26T03:58:53.444686Z,2026-06-26T03:58:53.444686Z,https://www.scoutjob.me/jobs/jpmorgan-applied-aiml-data-scientist-lead-vice-president-210763460,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210763460
76ff05fd-b0a9-4695-a849-397a954f71bd,JPMorgan Chase,jpmorgan,Client Data Analyst,DataAiMl,Malaysia,Malaysia,False,False,,2026-06-26T03:58:53.407265Z,2026-06-26T03:58:53.407265Z,https://www.scoutjob.me/jobs/jpmorgan-client-data-analyst-210762723,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210762723
521c3a57-31c1-467d-bf42-ac13e245c00b,Okta,okta,Staff Software Engineer - Lifecycle Management,SeniorSoftwareEngineering,India,India,False,False,,2026-06-26T03:58:51.159583Z,2026-06-26T03:58:51.159583Z,https://www.scoutjob.me/jobs/okta-staff-software-engineer-lifecycle-management-7977928,https://www.okta.com/company/careers/opportunity/7977928
ce1f8322-c512-4c44-8aac-1ed4dea3daf4,NVIDIA,nvidia,Architect - Performance Verification and Analysis,SeniorSoftwareEngineeringExtensive,India,India,False,False,,2026-06-26T03:58:46.409811Z,2026-06-26T03:58:46.409811Z,https://www.scoutjob.me/jobs/nvidia-architect-performance-verification-and-analysis-893395965083,https://nvidia.eightfold.ai/careers/job/893395965083
cfe13342-f872-4c6e-8ef9-52aef4d7fa76,NVIDIA,nvidia,"Applied Research Intern, Robotics - 2026",DataAiMlIntern,China,China,False,True,,2026-06-26T03:58:46.39602Z,2026-06-26T03:58:46.39602Z,https://www.scoutjob.me/jobs/nvidia-applied-research-intern-robotics-2026-893395965089,https://nvidia.eightfold.ai/careers/job/893395965089
07ba6630-f1e2-4ec8-8bca-337bad38b818,NVIDIA,nvidia,"NCX Engineer, AI Accelerator",SoftwareEngineeringExtensive,China,China,False,False,,2026-06-26T03:58:46.384536Z,2026-06-26T03:58:46.384536Z,https://www.scoutjob.me/jobs/nvidia-ncx-engineer-ai-accelerator-893395965091,https://nvidia.eightfold.ai/careers/job/893395965091
e07199cd-cd67-4ee4-ab93-4305c82b19f7,NVIDIA,nvidia,"Simulation Engineer, Industrial Physics and Robotics",DataAiMl,China,China,False,False,,2026-06-26T03:58:46.373489Z,2026-06-26T03:58:46.373489Z,https://www.scoutjob.me/jobs/nvidia-simulation-engineer-industrial-physics-and-robotics-893395965092,https://nvidia.eightfold.ai/careers/job/893395965092
35191bfe-7fd4-4dc0-b951-fa8a8e71a480,NVIDIA,nvidia,Senior Software Engineer - Manufacturing and Factory,SeniorSoftwareEngineering,Remote,Remote,True,False,,2026-06-26T03:58:45.957563Z,2026-06-26T03:58:45.957563Z,https://www.scoutjob.me/jobs/nvidia-senior-software-engineer-manufacturing-and-factory-893395964714,https://nvidia.eightfold.ai/careers/job/893395964714
4d00652d-381f-40d6-9f40-2d71713578e1,NVIDIA,nvidia,"Senior Systems Software Engineer, Accelerated Kubernetes Performance and Scale - DGX Cloud",SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T03:58:45.950043Z,2026-06-26T03:58:45.950043Z,https://www.scoutjob.me/jobs/nvidia-senior-systems-software-engineer-accelerated-kubernetes-performance-and-scale-dgx-cloud-893395964724,https://nvidia.eightfold.ai/careers/job/893395964724
6d78edf3-0afc-4c37-9cbd-e5c23711c1f0,Intuit,intuit,"Manager 2, Software Engineering - Mobile Native Experiences & UI Runtime (TurboTax)",SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T03:58:05.446673Z,2026-06-26T03:58:05.446673Z,https://www.scoutjob.me/jobs/intuit-manager-2-software-engineering-mobile-native-experiences-ui-runtime-turbotax-96806283200,https://jobs.intuit.com/job/san-diego/manager-2-software-engineering-mobile-native-experiences-and-ui-runtime-turbotax/27595/96806283200
04252e5d-bc76-4762-a20b-6f737ab77833,NVIDIA,nvidia,Senior SOC Design Engineer - Networking Group,SeniorHardwareEngineering,India,India,False,False,,2026-06-26T03:50:37.097139Z,2026-06-26T03:50:37.097139Z,https://www.scoutjob.me/jobs/nvidia-senior-soc-design-engineer-networking-group-893395733006,https://nvidia.eightfold.ai/careers/job/893395733006
d0af0988-8041-4f19-8b8a-989e48efbda3,NVIDIA,nvidia,Software Security Architect,SeniorSoftwareEngineering,Remote,Remote,True,False,,2026-06-26T03:50:37.009126Z,2026-06-26T03:50:37.009126Z,https://www.scoutjob.me/jobs/nvidia-software-security-architect-893395749682,https://nvidia.eightfold.ai/careers/job/893395749682
e5767d80-441f-4f8f-8e70-74cdae1ac2e5,NVIDIA,nvidia,ASIC Verification Engineer - GPU,HardwareEngineering,United States,United States,False,False,,2026-06-26T03:50:37.005303Z,2026-06-26T03:50:37.005303Z,https://www.scoutjob.me/jobs/nvidia-asic-verification-engineer-gpu-893395760139,https://nvidia.eightfold.ai/careers/job/893395760139
9b7ebf17-2e5b-434a-a75e-72038550b9be,NVIDIA,nvidia,"Senior Manager, Engineering — Agent Policy Fabric",SeniorSoftwareEngineeringExtensive,Remote,Remote,True,False,,2026-06-26T03:50:36.766906Z,2026-06-26T03:50:36.766906Z,https://www.scoutjob.me/jobs/nvidia-senior-manager-engineering-agent-policy-fabric-893395763511,https://nvidia.eightfold.ai/careers/job/893395763511
a41651e9-e0ae-45c5-b8fb-d22c4161fe53,NVIDIA,nvidia,"Senior Solution Engineer, Switch Networking",SeniorSoftwareEngineeringExtensive,Israel,Israel,False,False,,2026-06-26T03:50:36.762255Z,2026-06-26T03:50:36.762255Z,https://www.scoutjob.me/jobs/nvidia-senior-solution-engineer-switch-networking-893395732965,https://nvidia.eightfold.ai/careers/job/893395732965
fe949822-e686-44bc-810f-ed1ea9b1a1b8,Amazon,amazon,"Software Dev Engineer, Int'l TechnologyEURegionalfund",SoftwareEngineering,India,India,False,False,,2026-06-26T03:35:50.220224Z,2026-06-26T03:35:50.220224Z,https://www.scoutjob.me/jobs/amazon-software-dev-engineer-int-l-technologyeuregionalfund-1c26f9b8-ffbb-49b9-a1ec-f3534632fa22,https://www.amazon.jobs/en/jobs/10459514/software-dev-engineer-int-l-technologyeuregionalfund
18b41f0c-a52e-46dc-94ac-50cda94f314a,Canva,canva,Staff Data Scientist - International (CJKI),SeniorDataAiMl,Australia,Australia,False,True,,2026-06-26T03:34:42.446999Z,2026-06-26T03:34:42.446999Z,https://www.scoutjob.me/jobs/canva-staff-data-scientist-international-cjki-6000000001186575,https://jobs.smartrecruiters.com/Canva/6000000001186575
ce54296f-b20d-435b-99f8-778fe0bd1132,NVIDIA,nvidia,"Systems Software Engineer, Kubernetes Scale - DGX Cloud",SoftwareEngineering,Remote,Remote,True,False,,2026-06-26T03:14:46.741992Z,2026-06-26T03:14:46.741992Z,https://www.scoutjob.me/jobs/nvidia-systems-software-engineer-kubernetes-scale-dgx-cloud-893395964715,https://nvidia.eightfold.ai/careers/job/893395964715
d73e7604-3c6b-4f7a-ac97-e80a7d5e2b55,American Express,americanexpress,Analyst - Data Science,Analyst,Singapore,Singapore,False,False,,2026-06-26T02:51:55.025453Z,2026-06-26T02:51:55.025453Z,https://www.scoutjob.me/jobs/americanexpress-analyst-data-science-26003499,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26003499
a0c6f35d-625b-4bfe-a9cc-81a4bb9f1904,Oracle,oracle,Senior Application Software Engineer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T02:44:42.570238Z,2026-06-26T02:44:42.570238Z,https://www.scoutjob.me/jobs/oracle-senior-application-software-engineer-337442,https://careers.oracle.com/en/sites/jobsearch/job/337442
8fab301f-a367-47c0-a15b-50fcf4dbdfd5,Oracle,oracle,Site Reliability Developer 3,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-26T02:34:34.216429Z,2026-06-26T02:34:34.216429Z,https://www.scoutjob.me/jobs/oracle-site-reliability-developer-3-338191,https://careers.oracle.com/en/sites/jobsearch/job/338191
1bb1c7d5-bb24-4368-8a30-298e341f9d05,Oracle,oracle,[REMOTE] Principal Platform Software Engineer- Oracle Clinical Digital Assistant,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T02:34:34.141609Z,2026-06-26T02:34:34.141609Z,https://www.scoutjob.me/jobs/oracle-remote-principal-platform-software-engineer-oracle-clinical-digital-assistant-337588,https://careers.oracle.com/en/sites/jobsearch/job/337588
88a08723-87c2-48ee-94bd-5550856e357b,Oracle,oracle,Software Development Snr Manager,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T02:34:34.124455Z,2026-06-26T02:34:34.124455Z,https://www.scoutjob.me/jobs/oracle-software-development-snr-manager-338369,https://careers.oracle.com/en/sites/jobsearch/job/338369
26eaf500-234c-46cd-9205-3b7df98bb3fa,Oracle,oracle,Senior Application Software Engineer - Oracle Health & Analytics,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T02:24:00.43311Z,2026-06-26T02:24:00.43311Z,https://www.scoutjob.me/jobs/oracle-senior-application-software-engineer-oracle-health-analytics-338390,https://careers.oracle.com/en/sites/jobsearch/job/338390
0cb798bb-2244-4ee2-a8df-e72306f65910,Ramp,ramp,Staff Software Engineer | iOS,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T02:01:53.09393Z,2026-06-26T02:01:53.09393Z,https://www.scoutjob.me/jobs/ramp-staff-software-engineer-ios-0ed80a29-6cca-42d7-b7e0-066d4fa7b37f,https://jobs.ashbyhq.com/ramp/0ed80a29-6cca-42d7-b7e0-066d4fa7b37f
cc013396-0f46-4aee-a198-88303909a4ae,Intuit,intuit,Staff Software Engineer - Payments Platform,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T00:32:27.578104Z,2026-06-26T00:32:27.578104Z,https://www.scoutjob.me/jobs/intuit-staff-software-engineer-payments-platform-96936169104-k-software-2bengineer-2bdata-2bengineer-2bmachine-2blearning-l-united-2bstates,https://jobs.intuit.com/job/mountain-view/staff-software-engineer-payments-platform/27595/96936169104
91559b03-a847-44db-b07f-e3bc85e78e84,Cisco,cisco,"Software Engineer, Backend",SoftwareEngineering,United States,United States,False,False,,2026-06-26T00:15:03.307838Z,2026-06-26T00:15:03.307838Z,https://www.scoutjob.me/jobs/cisco-software-engineer-backend-ciscisglobal2016066externalenglobal,https://cisco.wd5.myworkdayjobs.com/Cisco_Careers/job/San-Francisco-California-US/Software-Engineer--Backend_2016066-1/apply
3b551de7-4815-476f-a209-a7a67b53b426,OpenAI,openai,"Senior+ Software Engineer - Research Platform, Consumer Devices",SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-26T00:11:51.261226Z,2026-06-26T00:11:51.261226Z,https://www.scoutjob.me/jobs/openai-senior-software-engineer-research-platform-consumer-devices-6d9925f4-3d0a-4710-8304-032d0080d12d,https://jobs.ashbyhq.com/openai/6d9925f4-3d0a-4710-8304-032d0080d12d
5434fd04-50ff-4fc0-a276-20010a8ad84e,Amazon,amazon,"Software Development Engineer, AWS Glue",SoftwareEngineering,United States,United States,False,False,,2026-06-26T00:10:02.948456Z,2026-06-26T00:10:02.948456Z,https://www.scoutjob.me/jobs/amazon-software-development-engineer-aws-glue-ae740768-7921-46e7-8159-a9789ab7507d,https://www.amazon.jobs/en/jobs/10459443/software-development-engineer-aws-glue
373c8fed-d6c8-42ee-8c84-e2ad519f547f,NVIDIA,nvidia,Senior Software Architect - Deep Learning and HPC Communications,SeniorDataAiMl,Remote,Remote,True,False,,2026-06-25T23:59:55.615607Z,2026-06-25T23:59:55.615607Z,https://www.scoutjob.me/jobs/nvidia-senior-software-architect-deep-learning-and-hpc-communications-893394577575,https://nvidia.eightfold.ai/careers/job/893394577575
9f7d534d-0484-483c-ba94-15a42f6b4a2f,Figma,figma,"Software Engineer, iOS",SoftwareEngineering,United States,United States,False,False,,2026-06-25T23:58:34.688657Z,2026-06-25T23:58:34.688657Z,https://www.scoutjob.me/jobs/figma-software-engineer-ios-6100023004,https://boards.greenhouse.io/figma/jobs/6100023004
73b82d8a-795d-4bcc-82be-ea723d52b9eb,Microsoft,microsoft,Software Engineer II - Distributed Systems,SoftwareEngineering,Canada,Canada,False,False,,2026-06-25T23:55:31.295244Z,2026-06-25T23:55:31.295244Z,https://www.scoutjob.me/jobs/microsoft-software-engineer-ii-distributed-systems-1970393556913139,https://apply.careers.microsoft.com/careers/job/1970393556913139
e4f3ba7d-2520-4719-9f66-8b77d3b96e00,Microsoft,microsoft,Principal Software Engineering Manager - CTJ - Top Secret,EngineeringManagement,United States,United States,False,False,,2026-06-25T23:55:31.278027Z,2026-06-25T23:55:31.278027Z,https://www.scoutjob.me/jobs/microsoft-principal-software-engineering-manager-ctj-top-secret-1970393556914947,https://apply.careers.microsoft.com/careers/job/1970393556914947
0f69b73c-2b3c-4f21-a7a8-7d9ac8e0de41,Workday,workday,Software Engineer / Senior Software Engineer - Agent Platform,SeniorSoftwareEngineering,Canada,Canada,False,False,,2026-06-25T23:30:28.800532Z,2026-06-25T23:30:28.800532Z,https://www.scoutjob.me/jobs/workday-software-engineer-senior-software-engineer-agent-platform-canada-bc-vancouver,https://workday.wd5.myworkdayjobs.com/en-US/Workday/job/Canada-BC-Vancouver/Senior-Software-Engineer---Agent-Platform_JR-0106406
ff373eb9-2648-4565-bc53-ae5aa9ef56ca,NVIDIA,nvidia,Senior Network Solution Engineer (Weekend Coverage),SeniorSoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T23:26:28.071916Z,2026-06-25T23:26:28.071916Z,https://www.scoutjob.me/jobs/nvidia-senior-network-solution-engineer-weekend-coverage-893395882073,https://nvidia.eightfold.ai/careers/job/893395882073
17b9bdf4-533b-4bd3-bc03-7689cc1c0d1e,Apple,apple,"Senior Machine Learning Engineer, Analytics & Data Engineering",SeniorDataAiMl,United States,United States,False,False,,2026-06-25T23:25:45.416603Z,2026-06-25T23:25:45.416603Z,https://www.scoutjob.me/jobs/apple-senior-machine-learning-engineer-analytics-data-engineering-200669664,https://jobs.apple.com/en-us/details/200669664/senior-machine-learning-engineer-analytics-data-engineering
e807520a-e4cb-4336-af42-77f66281a29a,Amazon,amazon,Quality Assurance Engineer II - AMZ9899653,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T23:25:41.831062Z,2026-06-25T23:25:41.831062Z,https://www.scoutjob.me/jobs/amazon-quality-assurance-engineer-ii-amz9899653-cb2ad053-fc71-4ed3-9a92-7ba39987ed0d,https://www.amazon.jobs/en/jobs/10453205/quality-assurance-engineer-ii-amz9899653
c862c079-7dbb-494c-8a91-4f2e784ddd15,Amazon,amazon,"Software Development Engineer, AWS Vulnerability Management (AVM)",SoftwareEngineering,United States,United States,False,False,,2026-06-25T23:14:49.645651Z,2026-06-25T23:14:49.645651Z,https://www.scoutjob.me/jobs/amazon-software-development-engineer-aws-vulnerability-management-avm-98c622a0-4d1e-4a4d-8583-78f35e0c1f6f,https://www.amazon.jobs/en/jobs/10459413/software-development-engineer-aws-vulnerability-management-avm
fba50b93-c93b-4de3-adae-2036a8aa7f54,Amazon,amazon,"Software Development Engineer, AWS Vulnerability Management (AVM)",SoftwareEngineering,United States,United States,False,False,,2026-06-25T23:14:49.624919Z,2026-06-25T23:14:49.624919Z,https://www.scoutjob.me/jobs/amazon-software-development-engineer-aws-vulnerability-management-avm-0b3e2b57-bacf-4ba4-9782-cf550df26f14,https://www.amazon.jobs/en/jobs/10459412/software-development-engineer-aws-vulnerability-management-avm
aeb6438a-37bb-4235-817a-6cc37ba57b7f,Airbnb,airbnb,"Staff Software Engineer, Events Logging",SeniorSoftwareEngineering,Remote,Remote,True,False,,2026-06-25T23:03:50.568983Z,2026-06-25T23:03:50.568983Z,https://www.scoutjob.me/jobs/airbnb-staff-software-engineer-events-logging-8029497,https://careers.airbnb.com/positions/8029497
b1e37c73-5bcb-4990-9284-3935685554c4,AMD,amd,Sr. Staff Software Development Engineer - Collectives and Network optimization,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T23:02:58.645984Z,2026-06-25T23:02:58.645984Z,https://www.scoutjob.me/jobs/amd-sr-staff-software-development-engineer-collectives-and-network-optimization-87487,https://careers.amd.com/careers-home/jobs/87487
b9edd5a5-e802-42fe-820c-8bb3a7cbbe0f,Capital One,capitalone,"Senior Software Engineer, Full Stack (Global Payment Network)",SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T22:42:05.093481Z,2026-06-25T22:42:05.093481Z,https://www.scoutjob.me/jobs/capitalone-senior-software-engineer-full-stack-global-payment-network-houston,https://www.capitalonecareers.com/job/houston/senior-software-engineer-full-stack-global-payment-network/1732/96932624288
f5d491c3-9cd5-4388-842b-74492375f69e,AMD,amd,Sr. Software Development Engineer - Collectives and Network,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T22:41:59.710865Z,2026-06-25T22:41:59.710865Z,https://www.scoutjob.me/jobs/amd-sr-software-development-engineer-collectives-and-network-87488,https://careers.amd.com/careers-home/jobs/87488
2c6d15e2-f731-4979-ba0b-0ba694baaf5f,NVIDIA,nvidia,Senior ML Compiler Engineer,SeniorSoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T22:28:48.107365Z,2026-06-25T22:28:48.107365Z,https://www.scoutjob.me/jobs/nvidia-senior-ml-compiler-engineer-893395964297,https://nvidia.eightfold.ai/careers/job/893395964297
f2a17489-7785-415b-947b-47cf288c3a19,NVIDIA,nvidia,Senior CHIP NPI Product Engineer,SeniorHardwareEngineering,Israel,Israel,False,False,,2026-06-25T22:28:47.757297Z,2026-06-25T22:28:47.757297Z,https://www.scoutjob.me/jobs/nvidia-senior-chip-npi-product-engineer-893394206100,https://nvidia.eightfold.ai/careers/job/893394206100
60c5ad17-e639-4ba1-9c36-97cdfab2751c,NVIDIA,nvidia,"NPI Engineer, PCB",HardwareEngineering,Israel,Israel,False,False,,2026-06-25T22:28:47.733198Z,2026-06-25T22:28:47.733198Z,https://www.scoutjob.me/jobs/nvidia-npi-engineer-pcb-893394072944,https://nvidia.eightfold.ai/careers/job/893394072944
5b59d267-0740-41f7-893d-941544d4289c,JPMorgan Chase,jpmorgan,Senior Lead Software Engineer - AI,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T22:22:07.929084Z,2026-06-25T22:22:07.929084Z,https://www.scoutjob.me/jobs/jpmorgan-senior-lead-software-engineer-ai-210755427,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210755427
1f567d9d-b55c-47dd-b90d-89d2423d0bad,Cloudflare,cloudflare,"Senior Partner Solutions Engineer, SAARC (Based in Bangalore)",SeniorSoftwareEngineeringExtensive,Remote,Remote,True,False,,2026-06-25T22:19:34.712479Z,2026-06-25T22:19:34.712479Z,https://www.scoutjob.me/jobs/cloudflare-senior-partner-solutions-engineer-saarc-based-in-bangalore-8024889,https://boards.greenhouse.io/cloudflare/jobs/8024889
3f00ba4e-190d-4009-9d3c-036242e2a65a,Oracle,oracle,Senior Application Software Engineer - Testing,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T22:12:31.322761Z,2026-06-25T22:12:31.322761Z,https://www.scoutjob.me/jobs/oracle-senior-application-software-engineer-testing-337856,https://careers.oracle.com/en/sites/jobsearch/job/337856
0061d332-b3b8-4e24-8f39-e2e2cd60f7a9,DoorDash,doordash,Senior Payroll Analyst,SeniorAnalyst,Remote,Remote,True,False,,2026-06-25T22:09:30.956512Z,2026-06-25T22:09:30.956512Z,https://www.scoutjob.me/jobs/doordash-senior-payroll-analyst-8023474,https://job-boards.greenhouse.io/doordashusa/jobs/8023474
ed3da1c2-dfe7-4e7f-b90e-a11a89afd198,JPMorgan Chase,jpmorgan,AI/ML Software Engineer III- Java / Python,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T21:59:52.71804Z,2026-06-25T21:59:52.71804Z,https://www.scoutjob.me/jobs/jpmorgan-ai-ml-software-engineer-iii-java-python-210718650,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210718650
d3da0f59-47e2-4419-ad7c-890c526f0059,Apple,apple,"Software Development Engineer, Intelligence Platform - Proactive",SoftwareEngineering,United States,United States,False,False,,2026-06-25T21:47:49.74457Z,2026-06-25T21:47:49.74457Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-intelligence-platform-proactive-200669637,https://jobs.apple.com/en-us/details/200669637/software-development-engineer-intelligence-platform-proactive
e111ca31-f90c-499f-af45-af76ed67cafd,JPMorgan Chase,jpmorgan,Lead Software Engineer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T21:38:16.29198Z,2026-06-25T21:38:16.29198Z,https://www.scoutjob.me/jobs/jpmorgan-lead-software-engineer-210748776,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210748776
ecdf8d93-69ee-456b-805b-3f1080be5050,Goldman Sachs,goldman_sachs,Asset & Wealth Management - Android Mobile Engineer - Marcus - Associate - Richardson,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T21:25:38.327731Z,2026-06-25T21:25:38.327731Z,https://www.scoutjob.me/jobs/goldman-sachs-asset-wealth-management-android-mobile-engineer-marcus-associate-richardson-164029,https://higher.gs.com/roles/164029
f80fe77f-45fa-4f6b-836a-8604aa27ff82,AMD,amd,Software Development Engineer - Collectives and Network,SoftwareEngineering,United States,United States,False,False,,2026-06-25T21:24:58.182807Z,2026-06-25T21:24:58.182807Z,https://www.scoutjob.me/jobs/amd-software-development-engineer-collectives-and-network-87489,https://careers.amd.com/careers-home/jobs/87489
df633d9c-0d1a-489f-86e2-29bbe3504f6b,Okta,okta,"Staff Security Engineer, TDI",SeniorSoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T21:15:45.383832Z,2026-06-25T21:15:45.383832Z,https://www.scoutjob.me/jobs/okta-staff-security-engineer-tdi-8015013,https://www.okta.com/company/careers/opportunity/8015013
5252440d-91ae-4255-a149-7a186337358f,Cisco,cisco,"Networking Solutions Engineer, Global Ecosystem Partners",SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T21:08:00.539136Z,2026-06-25T21:08:00.539136Z,https://www.scoutjob.me/jobs/cisco-networking-solutions-engineer-global-ecosystem-partners-ciscisglobal2016962externalenglobal,https://cisco.wd5.myworkdayjobs.com/Cisco_Careers/job/Denver-Colorado-US/Networking-Solutions-Engineer--Global-Ecosystem-Partners_2016962/apply
b3d1f8d9-1b89-4a37-bf34-2a2f848bc2fd,Roblox,roblox,"Software Engineer, Datasets",SoftwareEngineering,United States,United States,False,False,,2026-06-25T21:07:36.821507Z,2026-06-25T21:07:36.821507Z,https://www.scoutjob.me/jobs/roblox-software-engineer-datasets-8025021,https://careers.roblox.com/jobs/8025021
963b2ebd-c7a2-4539-9d2b-77fdd8370900,Amazon,amazon,"Data Engineer, WW Pricing - Data & Analytics",DataAiMl,United States,United States,False,False,,2026-06-25T21:04:52.315558Z,2026-06-25T21:04:52.315558Z,https://www.scoutjob.me/jobs/amazon-data-engineer-ww-pricing-data-analytics-efeb69f7-3c2f-47a0-88e0-29bb673ddf53,https://www.amazon.jobs/en/jobs/10459326/data-engineer-ww-pricing-data-analytics
dfca3f7f-bdba-497d-adc3-b7d4146999fe,Amazon,amazon,"Software Development Engineer, Open Data Analytics Fundamentals Team",SoftwareEngineering,United States,United States,False,False,,2026-06-25T21:04:42.222041Z,2026-06-25T21:04:42.222041Z,https://www.scoutjob.me/jobs/amazon-software-development-engineer-open-data-analytics-fundamentals-team-fbdac777-9ae4-40c8-84f1-6e9961a1ab95,https://www.amazon.jobs/en/jobs/10459103/software-development-engineer-open-data-analytics-fundamentals-team
11ea378f-31f4-49dc-95f0-35657541ed7c,Airbnb,airbnb,"Senior Full Stack Engineer, Events Logging",SeniorSoftwareEngineeringExtensive,Remote,Remote,True,False,,2026-06-25T21:04:09.470635Z,2026-06-25T21:04:09.470635Z,https://www.scoutjob.me/jobs/airbnb-senior-full-stack-engineer-events-logging-8029198,https://careers.airbnb.com/positions/8029198
